"latitude","longitude","state","county"
35.576231,-91.453861,"AR","Independence"
27.775251,-80.609403,"FL","Indian River"
40.542875,-79.397809,"PA","Indiana"
42.599184,-84.371973,"MI","Ingham"
36.235817,-117.144513,"CA","Inyo"
42.98004,-85.128727,"MI","Ionia"
44.349592,-83.562942,"MI","Iosco"
41.812242,-91.913869,"IA","Iowa"
43.119643,-89.947679,"WI","Iowa"
35.719228,-80.89909,"NC","Iredell"
31.143346,-101.126017,"TX","Irion"
46.030951,-88.377097,"MI","Iron"
37.4913,-90.6646,"MO","Iron"
37.721369,-113.663891,"UT","Iron"
46.395746,-90.191139,"WI","Iron"
40.876259,-87.973929,"IL","Iroquois"
31.706283,-83.408633,"GA","Irwin"
43.640574,-84.847417,"MI","Isabella"
45.69146,-93.278348,"MN","Isanti"
47.956934,-122.417721,"WA","Island"
36.989766,-76.572291,"VA","Isle Of Wight"
32.711257,-90.952716,"MS","Issaquena"
47.347269,-93.388826,"MN","Itasca"
34.276489,-88.355013,"MS","Itawamba"
36.185457,-91.915187,"AR","Izard"
33.161547,-98.387427,"TX","Jack"
34.799983,-85.803464,"AL","Jackson"
35.502463,-91.081687,"AR","Jackson"
40.480364,-106.448221,"CO","Jackson"
30.641158,-85.375585,"FL","Jackson"
34.109873,-83.685149,"GA","Jackson"
42.164053,-90.61074,"IA","Jackson"
37.77452,-89.387286,"IL","Jackson"
38.866192,-86.046452,"IN","Jackson"
39.528134,-95.848729,"KS","Jackson"
37.305202,-83.971127,"KY","Jackson"
32.29969,-92.44118,"LA","Jackson"
42.248979,-84.421104,"MI","Jackson"
43.674174,-95.154494,"MN","Jackson"
38.964518,-94.370275,"MO","Jackson"
30.441072,-88.634482,"MS","Jackson"
35.430091,-83.092783,"NC","Jackson"
39.110614,-82.613028,"OH","Jackson"
34.663039,-99.280343,"OK","Jackson"
42.482623,-122.72255,"OR","Jackson"
43.691966,-101.601609,"SD","Jackson"
36.369292,-85.681124,"TN","Jackson"
29.003797,-96.68519,"TX","Jackson"
44.451027,-90.975918,"WI","Jackson"
38.824924,-81.70665,"WV","Jackson"
37.223482,-76.783317,"VA","James City"
33.431362,-83.790756,"GA","Jasper"
41.811839,-93.159506,"IA","Jasper"
39.127107,-88.117007,"IL","Jasper"
41.107336,-87.208423,"IN","Jasper"
37.211097,-94.289465,"MO","Jasper"
32.109313,-89.187423,"MS","Jasper"
32.488929,-80.989142,"SC","Jasper"
30.867257,-93.997666,"TX","Jasper"
40.54116,-84.982803,"IN","Jay"
31.795977,-82.707079,"GA","Jeff Davis"
30.758682,-104.209994,"TX","Jeff Davis"
33.578097,-86.987228,"AL","Jefferson"
34.208962,-91.985946,"AR","Jefferson"
39.522014,-105.223945,"CO","Jefferson"
30.298333,-83.900753,"FL","Jefferson"
32.88914,-82.466644,"GA","Jefferson"
41.013559,-92.0835,"IA","Jefferson"
43.878511,-112.260858,"ID","Jefferson"
38.202361,-88.774226,"IL","Jefferson"
38.873448,-85.291935,"IN","Jefferson"
39.198095,-95.231788,"KS","Jefferson"
38.22977,-85.66304,"KY","Jefferson"
29.984643,-90.161821,"LA","Jefferson"
38.341665,-90.410219,"MO","Jefferson"
31.731988,-91.056503,"MS","Jefferson"
46.329577,-112.196662,"MT","Jefferson"
40.306449,-97.14239,"NE","Jefferson"
44.072542,-76.016589,"NY","Jefferson"
40.260579,-80.789377,"OH","Jefferson"
34.200318,-97.810259,"OK","Jefferson"
44.538351,-121.321903,"OR","Jefferson"
41.171119,-78.913113,"PA","Jefferson"
36.000789,-83.423276,"TN","Jefferson"
30.025795,-94.197989,"TX","Jefferson"
47.698291,-122.943809,"WA","Jefferson"
43.147748,-88.588628,"WI","Jefferson"
39.315914,-77.877223,"WV","Jefferson"
30.426249,-92.71368,"LA","Jefferson Davis"
31.582332,-89.781429,"MS","Jefferson Davis"
32.779376,-81.973904,"GA","Jenkins"
39.046146,-85.486831,"IN","Jennings"
44.122811,-98.412198,"SD","Jerauld"
42.586804,-114.246706,"ID","Jerome"
39.07267,-90.254596,"IL","Jersey"
37.950381,-84.656887,"KY","Jessamine"
39.784792,-98.218469,"KS","Jewell"
27.071318,-98.686327,"TX","Jim Hogg"
27.703829,-98.055296,"TX","Jim Wells"
42.454161,-90.118471,"IL","Jo Daviess"
35.473886,-93.516564,"AR","Johnson"
32.698954,-82.525306,"GA","Johnson"
41.555704,-91.530842,"IA","Johnson"
37.335571,-88.909205,"IL","Johnson"
39.489652,-86.102271,"IN","Johnson"
38.946156,-94.97143,"KS","Johnson"
37.822653,-82.694671,"KY","Johnson"
38.77934,-93.928302,"MO","Johnson"
40.510888,-96.161196,"NE","Johnson"
36.362685,-81.919401,"TN","Johnson"
32.421034,-97.196279,"TX","Johnson"
43.720933,-106.541709,"WY","Johnson"
35.40709,-78.402967,"NC","Johnston"
34.310191,-96.670349,"OK","Johnston"
32.991607,-83.567362,"GA","Jones"
42.10352,-91.240145,"IA","Jones"
31.455471,-89.302042,"MS","Jones"
35.005079,-77.523102,"NC","Jones"
43.938049,-100.701672,"SD","Jones"
32.765623,-99.854766,"TX","Jones"
42.652236,-123.425008,"OR","Josephine"
39.941737,-112.174424,"UT","Juab"
47.258941,-110.494703,"MT","Judith Basin"
43.82702,-90.10446,"WI","Juneau"
40.478716,-77.345514,"PA","Juniata"
42.261596,-85.510095,"MI","Kalamazoo"
44.697144,-85.092905,"MI","Kalkaska"
45.918782,-93.297792,"MN","Kanabec"
38.243675,-81.771226,"WV","Kanawha"
45.147104,-94.977723,"MN","Kandiyohi"
42.045792,-88.539027,"IL","Kane"
37.438637,-112.482285,"UT","Kane"
41.111151,-87.874618,"IL","Kankakee"
28.944864,-97.882815,"TX","Karnes"
32.661312,-96.444347,"TX","Kaufman"
36.736868,-97.18908,"OK","Kay"
40.50339,-99.091654,"NE","Kearney"
37.964591,-101.190998,"KS","Kearny"
41.135819,-101.921709,"NE","Keith"
32.799065,-88.698657,"MS","Kemper"
41.698414,-88.427873,"IL","Kendall"
29.897947,-98.564153,"TX","Kendall"
27.116964,-97.612449,"TX","Kenedy"
44.349166,-69.870181,"ME","Kennebec"
42.58098,-87.662878,"WI","Kenosha"
39.156376,-75.49549,"DE","Kent"
39.366812,-76.067079,"MD","Kent"
42.963833,-85.482266,"MI","Kent"
41.694251,-71.636786,"RI","Kent"
33.336305,-100.774317,"TX","Kent"
39.05906,-84.542748,"KY","Kenton"
41.480854,-92.371164,"IA","Keokuk"
35.311064,-118.659604,"CA","Kern"
29.931026,-99.067431,"TX","Kerr"
34.436891,-80.532238,"SC","Kershaw"
44.596017,-87.540266,"WI","Kewaunee"
47.287939,-88.412893,"MI","Keweenaw"
42.858168,-99.726221,"NE","Keya Paha"
46.806728,-99.772396,"ND","Kidder"
41.232626,-103.891757,"NE","Kimball"
30.49687,-99.776055,"TX","Kimble"
33.616572,-100.254835,"TX","King"
47.465495,-121.821908,"WA","King"
37.701823,-76.916248,"VA","King And Queen"
38.326218,-77.039825,"VA","King George"
37.798833,-77.180912,"VA","King William"
35.818432,-97.699679,"OK","Kingfisher"
37.630922,-98.35639,"KS","Kingman"
36.316529,-119.704594,"CA","Kings"
40.694481,-73.989319,"NY","Kings"
44.245942,-97.32031,"SD","Kingsbury"
29.299888,-100.421055,"TX","Kinney"
38.430393,-103.366655,"CO","Kiowa"
37.607534,-99.204968,"KS","Kiowa"
35.069516,-98.875945,"OK","Kiowa"
39.293345,-102.433217,"CO","Kit Carson"
47.680763,-122.576199,"WA","Kitsap"
47.156558,-120.806926,"WA","Kittitas"
48.771938,-96.812921,"MN","Kittson"
43.51799,-121.949514,"OR","Klamath"
27.422876,-97.84068,"TX","Kleberg"
45.850437,-121.312852,"WA","Klickitat"
37.318236,-83.068963,"KY","Knott"
40.964613,-90.213654,"IL","Knox"
38.741286,-87.346192,"IN","Knox"
36.936999,-83.933848,"KY","Knox"
44.010424,-69.231179,"ME","Knox"
40.126767,-92.147994,"MO","Knox"
42.628731,-97.659606,"NE","Knox"
40.29623,-82.27362,"OH","Knox"
36.029286,-83.817508,"TN","Knox"
33.514168,-99.572744,"TX","Knox"
48.091615,-93.81606,"MN","Koochiching"
47.922361,-116.686007,"ID","Kootenai"
41.254035,-85.969708,"IN","Kosciusko"
43.366038,-94.10309,"IA","Kossuth"
43.85456,-91.132072,"WI","La Crosse"
33.95782,-114.003634,"AZ","La Paz"
37.292065,-107.736318,"CO","La Plata"
41.378592,-86.788687,"IN","La Porte"
41.172532,-88.663755,"IL","La Salle"
31.60603,-92.140733,"LA","La Salle"
28.338951,-99.098369,"TX","La Salle"
37.222616,-95.360819,"KS","Labette"
45.053253,-96.095554,"MN","Lac Qui Parle"
41.487598,-75.533403,"PA","Lackawanna"
37.769908,-92.74866,"MO","Laclede"
33.202695,-93.556966,"AR","Lafayette"
30.041449,-83.123055,"FL","Lafayette"
30.232955,-92.066574,"LA","Lafayette"
39.105644,-93.590916,"MO","Lafayette"
34.471941,-89.447507,"MS","Lafayette"
42.690143,-89.922697,"WI","Lafayette"
29.640426,-90.599039,"LA","Lafourche"
41.67572,-85.567362,"IN","Lagrange"
38.946476,-122.657017,"CA","Lake"
39.225758,-106.311697,"CO","Lake"
29.174011,-81.575044,"FL","Lake"
42.451419,-88.075733,"IL","Lake"
41.311861,-87.41665,"IN","Lake"
43.929225,-85.840774,"MI","Lake"
47.256021,-91.356586,"MN","Lake"
47.220055,-114.024625,"MT","Lake"
41.742693,-81.282125,"OH","Lake"
42.805272,-120.355294,"OR","Lake"
43.895505,-96.928024,"SD","Lake"
36.344296,-89.522851,"TN","Lake"
48.750473,-94.84626,"MN","Lake Of The Woods"
33.950211,-88.018981,"AL","Lamar"
33.07577,-84.145706,"GA","Lamar"
31.100426,-89.503417,"MS","Lamar"
33.65973,-95.582906,"TX","Lamar"
34.237177,-102.36276,"TX","Lamb"
44.724842,-72.701554,"VT","Lamoille"
46.362715,-98.473702,"ND","Lamoure"
31.107716,-97.957926,"TX","Lampasas"
40.664491,-96.518083,"NE","Lancaster"
40.150963,-76.61028,"PA","Lancaster"
34.588803,-80.718482,"SC","Lancaster"
37.667319,-76.404996,"VA","Lancaster"
40.046976,-117.19669,"NV","Lander"
38.474188,-100.464651,"KS","Lane"
44.117868,-123.074193,"OR","Lane"
45.160809,-89.093942,"WI","Langlade"
31.035327,-83.098737,"GA","Lanier"
42.934027,-83.052481,"MI","Lapeer"
41.25173,-104.56264,"WY","Laramie"
40.628112,-105.569245,"CO","Larimer"
37.485493,-85.626798,"KY","Larue"
37.381577,-104.653809,"CO","Las Animas"
41.131506,-121.128616,"CA","Lassen"
46.582376,-116.739999,"ID","Latah"
34.869457,-95.221099,"OK","Latimer"
34.942388,-87.273375,"AL","Lauderdale"
32.381605,-88.663489,"MS","Lauderdale"
35.792984,-89.646955,"TN","Lauderdale"
37.152074,-84.140847,"KY","Laurel"
32.50631,-82.713743,"GA","Laurens"
34.43492,-81.893558,"SC","Laurens"
29.418431,-96.93942,"TX","Lavaca"
34.673954,-87.28962,"AL","Lawrence"
35.952057,-91.030074,"AR","Lawrence"
38.710336,-87.703639,"IL","Lawrence"
38.839482,-86.47943,"IN","Lawrence"
38.074113,-82.744663,"KY","Lawrence"
37.005666,-93.790376,"MO","Lawrence"
31.71093,-90.038237,"MS","Lawrence"
38.482955,-82.450548,"OH","Lawrence"
40.964516,-80.300736,"PA","Lawrence"
44.36485,-103.735731,"SD","Lawrence"
35.339549,-87.307286,"TN","Lawrence"
35.025939,-94.618339,"OK","Le Flore"
44.298188,-93.817622,"MN","Le Sueur"
32.690034,-103.209405,"NM","Lea"
32.785217,-89.524057,"MS","Leake"
39.133448,-94.947234,"KS","Leavenworth"
40.352637,-76.435873,"PA","Lebanon"
32.621147,-85.392878,"AL","Lee"
34.719477,-90.89691,"AR","Lee"
26.564355,-81.925065,"FL","Lee"
31.763715,-84.160359,"GA","Lee"
40.546499,-91.585217,"IA","Lee"
41.784398,-88.97506,"IL","Lee"
37.599904,-83.714013,"KY","Lee"
34.291889,-88.683828,"MS","Lee"
35.467567,-79.165314,"NC","Lee"
34.207324,-80.306569,"SC","Lee"
30.277104,-96.892115,"TX","Lee"
36.743491,-83.22336,"VA","Lee"
44.860517,-85.813768,"MI","Leelanau"
33.550408,-90.224856,"MS","Leflore"
40.514472,-75.602941,"PA","Lehigh"
44.968059,-113.816735,"ID","Lemhi"
41.985346,-84.314543,"MI","Lenawee"
35.220079,-77.615508,"NC","Lenoir"
30.418514,-84.203379,"FL","Leon"
31.412142,-95.990369,"TX","Leon"
37.011357,-83.4553,"KY","Leslie"
37.043638,-82.809267,"KY","Letcher"
29.431045,-82.549823,"FL","Levy"
46.269379,-116.539248,"ID","Lewis"
38.602881,-83.361625,"KY","Lewis"
40.107512,-91.705811,"MO","Lewis"
43.818705,-75.480342,"NY","Lewis"
35.526554,-87.489057,"TN","Lewis"
46.53912,-122.100372,"WA","Lewis"
39.09078,-80.470734,"WV","Lewis"
47.444053,-112.513362,"MT","Lewis And Clark"
33.871866,-81.414643,"SC","Lexington"
37.779976,-79.443495,"VA","Lexington City"
30.419284,-84.97804,"FL","Liberty"
31.779116,-81.60385,"GA","Liberty"
48.609072,-111.731852,"MT","Liberty"
30.343114,-94.978471,"TX","Liberty"
40.100513,-82.612389,"OH","Licking"
34.764976,-87.103488,"AL","Limestone"
31.695145,-96.586919,"TX","Limestone"
34.024648,-91.626178,"AR","Lincoln"
39.316461,-103.323143,"CO","Lincoln"
33.812714,-82.453456,"GA","Lincoln"
42.888995,-114.289216,"ID","Lincoln"
39.188663,-98.044605,"KS","Lincoln"
37.43221,-84.517065,"KY","Lincoln"
32.585408,-92.611834,"LA","Lincoln"
44.258771,-69.551024,"ME","Lincoln"
44.382668,-96.1842,"MN","Lincoln"
39.121393,-90.848269,"MO","Lincoln"
31.521489,-90.460786,"MS","Lincoln"
48.729135,-115.345992,"MT","Lincoln"
35.435922,-81.33848,"NC","Lincoln"
41.102555,-100.74907,"NE","Lincoln"
33.641799,-105.875816,"NM","Lincoln"
37.472491,-115.143709,"NV","Lincoln"
35.708886,-96.766992,"OK","Lincoln"
44.832205,-124.050272,"OR","Lincoln"
43.29831,-96.70718,"SD","Lincoln"
35.285712,-86.639625,"TN","Lincoln"
47.60894,-118.399551,"WA","Lincoln"
45.38097,-89.607232,"WI","Lincoln"
38.167112,-81.968862,"WV","Lincoln"
42.368433,-110.514132,"WY","Lincoln"
42.157086,-91.645825,"IA","Linn"
38.089756,-95.007693,"KS","Linn"
39.897218,-92.983838,"MO","Linn"
44.594489,-122.581676,"OR","Linn"
36.448291,-100.330411,"TX","Lipscomb"
42.001585,-73.295891,"CT","Litchfield"
33.778125,-94.270165,"AR","Little River"
28.302094,-98.104154,"TX","Live Oak"
41.059551,-88.417086,"IL","Livingston"
37.155977,-88.339599,"KY","Livingston"
30.342352,-90.685853,"LA","Livingston"
42.546402,-83.877776,"MI","Livingston"
39.795225,-93.588876,"MO","Livingston"
42.895631,-77.735104,"NY","Livingston"
30.70395,-98.657239,"TX","Llano"
35.130561,-93.749342,"AR","Logan"
40.525066,-103.197305,"CO","Logan"
40.233769,-89.257602,"IL","Logan"
39.046409,-101.063728,"KS","Logan"
36.772851,-86.860422,"KY","Logan"
46.37014,-99.173337,"ND","Logan"
41.480166,-100.512463,"NE","Logan"
40.491005,-83.752068,"OH","Logan"
35.950214,-97.291688,"OK","Logan"
37.833204,-81.902401,"WV","Logan"
31.780996,-81.773916,"GA","Long"
34.980269,-91.979545,"AR","Lonoke"
41.361746,-82.253828,"OH","Lorain"
35.849514,-106.288482,"NM","Los Alamos"
33.973951,-118.248405,"CA","Los Angeles"
35.674723,-84.189652,"TN","Loudon"
39.002125,-77.442066,"VA","Loudoun"
41.135562,-91.291067,"IA","Louisa"
37.90754,-77.798047,"VA","Louisa"
41.91406,-99.454335,"NE","Loup"
33.925982,-97.310324,"OK","Love"
31.825466,-103.65528,"TX","Loving"
32.01285,-86.608238,"AL","Lowndes"
30.753904,-83.332068,"GA","Lowndes"
33.516258,-88.461318,"MS","Lowndes"
33.593715,-101.814803,"TX","Lubbock"
41.046868,-93.309464,"IA","Lucas"
41.645699,-83.620233,"OH","Lucas"
46.347592,-85.658525,"MI","Luce"
34.541371,-84.024387,"GA","Lumpkin"
32.221057,-107.588344,"NM","Luna"
36.918641,-78.052391,"VA","Lunenburg"
40.964584,-76.008333,"PA","Luzerne"
41.266716,-76.958314,"PA","Lycoming"
43.797502,-99.394735,"SD","Lyman"
37.383112,-79.178326,"VA","Lynchburg City"
32.977027,-101.937148,"TX","Lynn"
43.352717,-96.311777,"IA","Lyon"
38.434153,-96.152766,"KS","Lyon"
37.044697,-88.024871,"KY","Lyon"
44.261464,-95.889647,"MN","Lyon"
39.103007,-119.482264,"NV","Lyon"
46.007211,-84.276199,"MI","Mackinac"
42.850051,-82.894993,"MI","Macomb"
32.250651,-85.752417,"AL","Macon"
32.372937,-84.212159,"GA","Macon"
40.037523,-88.961338,"IL","Macon"
39.742779,-92.327977,"MO","Macon"
35.155829,-83.422421,"NC","Macon"
36.52772,-86.025585,"TN","Macon"
39.120709,-89.940021,"IL","Macoupin"
37.379045,-119.736326,"CA","Madera"
34.719303,-86.475425,"AL","Madison"
36.033601,-93.704255,"AR","Madison"
30.498591,-83.361506,"FL","Madison"
34.05918,-83.099349,"GA","Madison"
41.334078,-94.015337,"IA","Madison"
43.79132,-111.771375,"ID","Madison"
38.882109,-89.739366,"IL","Madison"
40.213154,-85.680698,"IN","Madison"
37.717603,-84.14483,"KY","Madison"
32.341594,-91.216458,"LA","Madison"
37.490565,-90.336244,"MO","Madison"
32.785348,-89.869807,"MS","Madison"
45.193898,-112.056807,"MT","Madison"
35.808232,-82.752619,"NC","Madison"
41.99641,-97.601189,"NE","Madison"
43.005767,-75.798607,"NY","Madison"
40.057901,-83.307323,"OH","Madison"
35.570424,-88.862742,"TN","Madison"
31.009503,-95.772458,"TX","Madison"
38.428509,-78.267848,"VA","Madison"
37.690636,-83.074592,"KY","Magoffin"
41.46974,-92.487177,"IA","Mahaska"
47.325198,-95.80918,"MN","Mahnomen"
41.034545,-80.928626,"OH","Mahoning"
36.246582,-98.185445,"OK","Major"
43.785214,-117.368446,"OR","Malheur"
38.744685,-77.487162,"VA","Manassas City"
38.770741,-77.449443,"VA","Manassas Park City"
27.404731,-82.470456,"FL","Manatee"
44.478837,-86.209391,"MI","Manistee"
43.935653,-87.80346,"WI","Manitowoc"
44.961874,-89.794002,"WI","Marathon"
32.384949,-87.824556,"AL","Marengo"
33.703967,-112.351835,"AZ","Maricopa"
38.204321,-91.756633,"MO","Maries"
37.970948,-122.504286,"CA","Marin"
45.492839,-88.049604,"WI","Marinette"
34.16493,-87.739592,"AL","Marion"
36.318875,-92.629141,"AR","Marion"
29.060711,-81.969048,"FL","Marion"
32.254152,-84.489818,"GA","Marion"
41.211897,-93.054149,"IA","Marion"
38.63831,-88.957758,"IL","Marion"
39.713893,-86.093293,"IN","Marion"
38.089221,-96.888518,"KS","Marion"
37.504057,-85.107213,"KY","Marion"
39.736986,-91.45683,"MO","Marion"
31.218188,-89.801872,"MS","Marion"
40.616604,-83.069296,"OH","Marion"
45.224241,-122.8198,"OR","Marion"
34.026958,-79.353715,"SC","Marion"
35.029115,-85.517231,"TN","Marion"
32.795866,-94.28917,"TX","Marion"
39.494115,-80.221282,"WV","Marion"
37.51165,-119.652872,"CA","Mariposa"
34.598755,-79.707693,"SC","Marlboro"
46.770788,-87.672566,"MI","Marquette"
43.7076,-89.551629,"WI","Marquette"
34.393855,-86.365403,"AL","Marshall"
42.143933,-92.961868,"IA","Marshall"
41.006568,-89.134078,"IL","Marshall"
41.242669,-86.248052,"IN","Marshall"
39.885826,-96.295457,"KS","Marshall"
36.888765,-88.305502,"KY","Marshall"
48.191085,-96.998433,"MN","Marshall"
34.848108,-89.617691,"MS","Marshall"
33.974518,-96.698204,"OK","Marshall"
45.631054,-97.40057,"SD","Marshall"
35.431968,-86.762712,"TN","Marshall"
39.955349,-80.710507,"WV","Marshall"
27.050934,-80.158594,"FL","Martin"
38.894879,-86.900174,"IN","Martin"
37.761149,-82.622288,"KY","Martin"
43.674049,-94.51078,"MN","Martin"
35.866711,-77.084958,"NC","Martin"
32.258885,-101.844195,"TX","Martin"
36.681298,-79.86626,"VA","Martinsville City"
40.305929,-89.8716,"IL","Mason"
38.707093,-83.904101,"KY","Mason"
43.932434,-86.177683,"MI","Mason"
30.720372,-99.100089,"TX","Mason"
47.322429,-122.984003,"WA","Mason"
38.752312,-81.997278,"WV","Mason"
37.212897,-88.605104,"IL","Massac"
28.798156,-95.651058,"TX","Matagorda"
37.410286,-76.294103,"VA","Mathews"
35.712381,-86.901661,"TN","Maury"
28.781057,-100.312766,"TX","Maverick"
36.43736,-95.26975,"OK","Mayes"
35.094914,-97.527291,"OK","Mcclain"
47.24993,-105.906002,"MT","Mccone"
43.572888,-97.248418,"SD","Mccook"
33.623057,-82.132655,"SC","Mccormick"
37.031586,-88.713292,"KY","Mccracken"
36.777331,-84.502512,"KY","Mccreary"
31.150939,-99.337237,"TX","Mcculloch"
34.061674,-94.808868,"OK","Mccurtain"
36.666988,-94.419201,"MO","Mcdonald"
40.387329,-90.506582,"IL","Mcdonough"
35.738725,-82.059494,"NC","Mcdowell"
37.411086,-81.539352,"WV","Mcdowell"
33.527993,-82.5104,"GA","Mcduffie"
42.324761,-88.452481,"IL","Mchenry"
47.926998,-100.284856,"ND","Mchenry"
31.495071,-81.381908,"GA","Mcintosh"
46.056209,-99.285013,"ND","Mcintosh"
35.492196,-95.517816,"OK","Mcintosh"
41.742791,-78.78726,"PA","Mckean"
47.737435,-103.298383,"ND","Mckenzie"
35.344949,-108.101102,"NM","Mckinley"
40.462041,-88.850396,"IL","Mclean"
37.615062,-87.406866,"KY","Mclean"
47.581047,-101.143206,"ND","Mclean"
31.308813,-97.277397,"TX","Mclennan"
44.758102,-94.251718,"MN","Mcleod"
35.457491,-84.63982,"TN","Mcminn"
28.350458,-98.56876,"TX","Mcmullen"
35.271057,-88.447528,"TN","Mcnairy"
38.217149,-97.523327,"KS","Mcpherson"
41.568548,-101.059489,"NE","Mcpherson"
45.77074,-99.330778,"SD","Mcpherson"
37.279983,-100.211034,"KS","Meade"
38.093864,-86.345301,"KY","Meade"
45.024533,-102.026734,"SD","Meade"
46.619039,-110.845396,"MT","Meagher"
35.473286,-80.872585,"NC","Mecklenburg"
36.70774,-78.281204,"VA","Mecklenburg"
43.737488,-85.166327,"MI","Mecosta"
41.206132,-81.82281,"OH","Medina"
29.364948,-98.909219,"TX","Medina"
45.070558,-94.420292,"MN","Meeker"
39.085629,-81.921443,"OH","Meigs"
35.484053,-84.84546,"TN","Meigs"
43.623523,-100.721218,"SD","Mellette"
39.950205,-89.683294,"IL","Menard"
30.931395,-99.827483,"TX","Menard"
39.168027,-123.393401,"CA","Mendocino"
37.938651,-83.605538,"KY","Menifee"
45.601899,-87.519075,"MI","Menominee"
44.88646,-88.575133,"WI","Menominee"
37.073301,-120.623363,"CA","Merced"
41.197762,-90.730944,"IL","Mercer"
37.754839,-84.74994,"KY","Mercer"
40.422119,-93.570687,"MO","Mercer"
47.277895,-101.853161,"ND","Mercer"
40.281558,-74.572449,"NJ","Mercer"
40.354106,-84.643532,"OH","Mercer"
41.286567,-80.423727,"PA","Mercer"
37.332725,-81.160066,"WV","Mercer"
33.06913,-84.613189,"GA","Meriwether"
41.202853,-97.80937,"NE","Merrick"
43.065097,-71.443616,"NH","Merrimack"
39.069019,-108.583126,"CO","Mesa"
36.857666,-85.649583,"KY","Metcalfe"
40.650476,-85.943552,"IN","Miami"
38.676056,-94.685052,"KS","Miami"
40.115737,-84.279352,"OH","Miami"
25.558428,-80.458168,"FL","Miami-Dade"
41.349098,-72.41338,"CT","Middlesex"
42.446396,-71.459405,"MA","Middlesex"
40.582845,-74.27524,"NJ","Middlesex"
37.598391,-76.447551,"VA","Middlesex"
43.720284,-84.52035,"MI","Midland"
31.861876,-102.091276,"TX","Midland"
40.539667,-77.790168,"PA","Mifflin"
30.868537,-97.055021,"TX","Milam"
39.247056,-112.526542,"UT","Millard"
45.740703,-93.63663,"MN","Mille Lacs"
33.441724,-94.023737,"AR","Miller"
31.16251,-84.713359,"GA","Miller"
38.187229,-92.499823,"MO","Miller"
41.016355,-95.422695,"IA","Mills"
31.447214,-98.458794,"TX","Mills"
42.948015,-87.866831,"WI","Milwaukee"
43.892123,-97.540053,"SD","Miner"
37.761293,-106.981852,"CO","Mineral"
46.989275,-114.558456,"MT","Mineral"
38.576848,-118.690644,"NV","Mineral"
39.443055,-78.964749,"WV","Mineral"
37.743063,-82.10801,"WV","Mingo"
42.564732,-113.809824,"ID","Minidoka"
43.64514,-96.814589,"SD","Minnehaha"
44.242162,-85.043655,"MI","Missaukee"
35.852046,-89.972762,"AR","Mississippi"
36.822596,-89.346154,"MO","Mississippi"
46.853606,-113.909123,"MT","Missoula"
31.358861,-84.100301,"GA","Mitchell"
43.414935,-93.002846,"IA","Mitchell"
39.441631,-98.119189,"KS","Mitchell"
36.038317,-82.205783,"NC","Mitchell"
32.340912,-100.900564,"TX","Mitchell"
30.939368,-88.015868,"AL","Mobile"
41.236677,-120.932949,"CA","Modoc"
40.36715,-108.277407,"CO","Moffat"
35.74782,-113.8106,"AZ","Mohave"
38.625055,-92.550973,"MO","Moniteau"
40.358409,-74.068143,"NJ","Monmouth"
37.496842,-118.624903,"CA","Mono"
42.080842,-95.903339,"IA","Monona"
39.609911,-79.983141,"WV","Monongalia"
31.56779,-87.250028,"AL","Monroe"
34.883421,-91.194574,"AR","Monroe"
24.83059,-80.804872,"FL","Monroe"
32.946971,-83.800628,"GA","Monroe"
41.028469,-92.976822,"IA","Monroe"
38.409442,-90.16382,"IL","Monroe"
39.07881,-86.435094,"IN","Monroe"
36.726089,-85.846991,"KY","Monroe"
42.008164,-83.664277,"MI","Monroe"
39.624018,-91.762318,"MO","Monroe"
33.942639,-88.411284,"MS","Monroe"
43.195261,-77.855883,"NY","Monroe"
39.780188,-80.991731,"OH","Monroe"
40.903599,-75.476885,"PA","Monroe"
35.246689,-84.303121,"TN","Monroe"
43.851133,-90.699047,"WI","Monroe"
37.552029,-80.539672,"WV","Monroe"
33.530011,-97.856849,"TX","Montague"
43.279958,-85.05493,"MI","Montcalm"
35.907585,-120.937371,"CA","Monterey"
37.373594,-108.662826,"CO","Montezuma"
32.310624,-86.186132,"AL","Montgomery"
34.392489,-93.683883,"AR","Montgomery"
32.17966,-82.516557,"GA","Montgomery"
41.142675,-94.984159,"IA","Montgomery"
39.210135,-89.532057,"IL","Montgomery"
39.962271,-87.050635,"IN","Montgomery"
37.180636,-95.756197,"KS","Montgomery"
38.016064,-83.771261,"KY","Montgomery"
38.96851,-77.140801,"MD","Montgomery"
39.03433,-91.33188,"MO","Montgomery"
33.563223,-89.641871,"MS","Montgomery"
35.365836,-79.943839,"NC","Montgomery"
42.906298,-74.229042,"NY","Montgomery"
39.836157,-84.330392,"OH","Montgomery"
40.382488,-75.51541,"PA","Montgomery"
36.51674,-87.308491,"TN","Montgomery"
30.310041,-95.51232,"TX","Montgomery"
37.210663,-80.406172,"VA","Montgomery"
45.030626,-84.173067,"MI","Montmorency"
40.991968,-76.647082,"PA","Montour"
38.416326,-107.529303,"CO","Montrose"
43.984778,-96.814237,"SD","Moody"
35.326471,-79.548614,"NC","Moore"
35.282767,-86.305403,"TN","Moore"
36.041191,-102.00075,"TX","Moore"
36.008302,-105.023886,"NM","Mora"
32.795041,-91.873723,"LA","Morehouse"
34.549833,-86.995551,"AL","Morgan"
40.414728,-104.081667,"CO","Morgan"
33.754235,-83.511055,"GA","Morgan"
